Class origin; Class destiny;Connection Strength Value
org.sigaept.edu.dao.EnturmacaoDAO;org.sigaept.edu.negocio.ejb.ManterConselhoClasseEJB;49.02935237480489
org.sigaept.edu.dao.EnturmacaoDAO;org.sigaept.edu.dominio.Matricula;0.0
org.sigaept.edu.dao.EnturmacaoDAO;org.sigaept.edu.dao.DocenciaGradeHorarioDAO;24.227347030813196
org.sigaept.edu.dao.EnturmacaoDAO;org.sigaept.edu.negocio.ejb.ManterDiarioClasseEJB;125.78658039256254
org.sigaept.edu.dao.EnturmacaoDAO;javax.persistence.EntityManager;18.71818231079489
org.sigaept.edu.dao.EnturmacaoDAO;org.sigaept.edu.dominio.Classe;0.0
org.sigaept.edu.dao.EnturmacaoDAO;java.lang.Exception;0.0
org.sigaept.edu.dao.EnturmacaoDAO;org.sigaept.nucleo.exception.NegocioException;0.0
org.sigaept.edu.dao.EnturmacaoDAO;org.sigaept.edu.negocio.ejb.ManterMatriculaEJB;12.010161516368996
org.sigaept.edu.dao.EnturmacaoDAO;org.sigaept.edu.negocio.ejb.AbrirPeriodoLetivoPorTurmaEJB;30.82529552413289
org.sigaept.edu.dao.EnturmacaoDAO;org.sigaept.edu.dominio.Turma;0.0
org.sigaept.edu.dao.EnturmacaoDAO;org.sigaept.edu.negocio.ejb.FecharPeriodoLetivoPorTurmaEJB;125.89190410574575
org.sigaept.edu.dao.EnturmacaoDAO;java.lang.StringBuilder;0.0
org.sigaept.edu.dao.EnturmacaoDAO;org.sigaept.edu.negocio.ejb.FecharPeriodoLetivoClasseEJB;138.82085217540492
org.sigaept.edu.dao.EnturmacaoDAO;java.text.SimpleDateFormat;0.0
org.sigaept.edu.dao.EnturmacaoDAO;java.text.ParseException;0.0
org.sigaept.edu.dao.EnturmacaoDAO;org.sigaept.edu.negocio.ejb.ManterPedidoRenovacaoMatriculaEJB;37.620344507163885
org.sigaept.edu.dao.EnturmacaoDAO;org.sigaept.edu.negocio.ejb.ManterAlunoEJB;24.117274729706992
org.sigaept.edu.dao.EnturmacaoDAO;org.sigaept.nucleo.util.StringUtils;0.0
org.sigaept.edu.dao.EnturmacaoDAO;org.sigaept.edu.negocio.ejb.ManterSituacaoAlunoCursoEJB;54.748666859901874
org.sigaept.edu.dao.EnturmacaoDAO;org.sigaept.edu.dao.StatusAlunoClasseDAO;0.0
org.sigaept.edu.dao.EnturmacaoDAO;org.sigaept.edu.dominio.DiaSemana;0.0
org.sigaept.edu.dao.EnturmacaoDAO;org.sigaept.edu.dominio.ElementoMatriz;0.0
org.sigaept.edu.dao.EnturmacaoDAO;java.lang.String;0.6
org.sigaept.edu.dao.EnturmacaoDAO;org.sigaept.edu.dominio.util.ListaAuxiliarSelecao;0.0
org.sigaept.edu.dao.EnturmacaoDAO;java.lang.Long;0.0
org.sigaept.edu.dao.DocenciaDAO;org.sigaept.edu.dominio.Curso;0.0
org.sigaept.edu.dao.DocenciaDAO;org.sigaept.edu.negocio.ejb.ManterDiarioClasseEJB;17.670675851537993
org.sigaept.edu.dao.DocenciaDAO;org.sigaept.edu.dominio.Classe;0.0
org.sigaept.edu.dao.DocenciaDAO;javax.persistence.EntityManager;0.0
org.sigaept.edu.dao.DocenciaDAO;javax.persistence.Query;0.0
org.sigaept.edu.dao.DocenciaDAO;java.util.List;0.3
org.sigaept.edu.dao.DocenciaDAO;java.lang.StringBuilder;0.0
org.sigaept.edu.dao.DocenciaDAO;org.sigaept.edu.dominio.Docente;0.0
org.sigaept.edu.dao.DocenciaDAO;org.sigaept.edu.dao.DocenciaDAO;12.113673515406598
org.sigaept.edu.dao.DocenciaDAO;org.sigaept.edu.negocio.ejb.ManterServidorEJB;3.216283648199999
org.sigaept.edu.dao.DocenciaDAO;org.sigaept.edu.negocio.ejb.ManterClasseEJB;50.04971528158919
org.sigaept.edu.dao.DocenciaDAO;java.lang.String;0.0
org.sigaept.edu.dao.DocenciaDAO;org.sigaept.edu.dominio.util.ListaAuxiliarSelecao;0.0
org.sigaept.edu.dao.DocenciaDAO;java.lang.Long;0.0
org.sigaept.edu.dao.RelatorioFinalEstagioDAO;org.sigaept.edu.dao.RelatorioFinalEstagioDAO;0.0
org.sigaept.edu.dao.RelatorioFinalEstagioDAO;org.sigaept.edu.negocio.ejb.ManterRelatorioFinalEstagioEJB;48.85508243293141
org.sigaept.edu.dao.RelatorioFinalEstagioDAO;org.sigaept.edu.dominio.StatusTramiteRelatorioFinalEstagio;0.0
org.sigaept.edu.dao.RelatorioFinalEstagioDAO;javax.persistence.EntityManager;0.0
org.sigaept.edu.dao.RelatorioFinalEstagioDAO;org.sigaept.nucleo.util.StringUtils;0.0
org.sigaept.edu.dao.RelatorioFinalEstagioDAO;org.sigaept.edu.negocio.ejb.ManterSituacaoAlunoCursoEJB;12.010161516368996
org.sigaept.edu.dao.RelatorioFinalEstagioDAO;javax.persistence.Query;0.0
org.sigaept.edu.dao.RelatorioFinalEstagioDAO;org.sigaept.edu.negocio.ejb.ManterRelatorioAlunoEJB;12.010161516368996
org.sigaept.edu.dao.RelatorioFinalEstagioDAO;java.util.List;0.0
org.sigaept.edu.dao.RelatorioFinalEstagioDAO;java.lang.String;0.0
org.sigaept.edu.dao.RelatorioFinalEstagioDAO;org.sigaept.edu.dominio.util.ListaAuxiliarSelecao;0.0
org.sigaept.edu.dao.RelatorioFinalEstagioDAO;java.lang.Long;0.0
org.sigaept.edu.dao.ProcedimentoTreinamentoDAO;javax.persistence.EntityManager;0.0
org.sigaept.edu.dao.ProcedimentoTreinamentoDAO;javax.persistence.Query;0.0
org.sigaept.edu.dao.ProcedimentoTreinamentoDAO;org.sigaept.edu.negocio.ejb.ManterProcedimentoTreinamentoEJB;0.7029
org.sigaept.edu.dao.InstituicaoDAO;org.sigaept.edu.negocio.ejb.ManterElementoCurricularEJB;0.0
org.sigaept.edu.dao.InstituicaoDAO;org.sigaept.edu.negocio.ejb.ManterPerguntasProgramasAssistenciaEstudantilEJB;0.0
org.sigaept.edu.dao.InstituicaoDAO;org.sigaept.edu.negocio.ejb.ManterPermissaoEJB;0.0
org.sigaept.edu.dao.InstituicaoDAO;org.sigaept.edu.negocio.ejb.ImprimirDiarioDeClasseEJB;0.10289999999999999
org.sigaept.edu.dao.InstituicaoDAO;org.sigaept.edu.negocio.ejb.ManterAmbienteAprendizagemEJB;0.0
org.sigaept.edu.dao.InstituicaoDAO;org.sigaept.edu.negocio.ejb.ManterRelatorioAlunoEJB;0.0
org.sigaept.edu.dao.InstituicaoDAO;javax.persistence.Query;0.0
org.sigaept.edu.dao.InstituicaoDAO;java.util.List;0.0
org.sigaept.edu.dao.InstituicaoDAO;org.sigaept.edu.negocio.ejb.ManterReservaAmbienteDeAprendizagemEJB;0.0
org.sigaept.edu.dao.InstituicaoDAO;org.sigaept.edu.negocio.ejb.ManterCalendarioAcademicoEJB;0.0
org.sigaept.edu.dao.InstituicaoDAO;org.sigaept.edu.negocio.ejb.ManterOfertaVagaEJB;0.0
org.sigaept.edu.dao.InstituicaoDAO;org.sigaept.edu.negocio.ejb.ManterEquipamentoEnsinoEJB;0.0
org.sigaept.edu.dao.InstituicaoDAO;org.sigaept.edu.negocio.ejb.ManterEventoExternoEJB;0.0
org.sigaept.edu.dao.InstituicaoDAO;org.sigaept.edu.negocio.ejb.ManterServidorEJB;0.0
org.sigaept.edu.dao.InstituicaoDAO;org.sigaept.edu.negocio.ejb.ManterProgramaAssistenciaEstudantilEJB;0.0
org.sigaept.edu.dao.InstituicaoDAO;org.sigaept.edu.negocio.ejb.ManterRelatorioFinalEstagioEJB;0.0
org.sigaept.edu.dao.InstituicaoDAO;org.sigaept.edu.negocio.ejb.ManterPeriodoInscricaoProgramaAssisEstudantilEJB;0.0
org.sigaept.edu.dao.InstituicaoDAO;org.sigaept.edu.negocio.ejb.ManterSupervisaoEstagioEJB;0.0
org.sigaept.edu.dao.InstituicaoDAO;org.sigaept.edu.negocio.ejb.ManterDiarioClasseEJB;0.0
org.sigaept.edu.dao.InstituicaoDAO;javax.persistence.EntityManager;0.0
org.sigaept.edu.dao.InstituicaoDAO;org.sigaept.edu.negocio.ejb.ManterConjuntoTemplateRelatorioEstagioEJB;0.0
org.sigaept.edu.dao.InstituicaoDAO;org.sigaept.edu.negocio.ejb.ManterProjetoExtensaoEJB;0.0
org.sigaept.edu.dao.InstituicaoDAO;org.sigaept.edu.negocio.ejb.ManterTemplateRelatorioEstagioEJB;0.0
org.sigaept.edu.dao.InstituicaoDAO;org.sigaept.edu.negocio.ejb.ManterElementoOrganizacionalEJB;0.10289999999999999
org.sigaept.edu.dao.InstituicaoDAO;org.sigaept.edu.negocio.ejb.ManterMatriculaEJB;0.0
org.sigaept.edu.dao.InstituicaoDAO;org.sigaept.edu.negocio.ejb.ManterLocalizacaoEJB;0.0
org.sigaept.edu.dao.InstituicaoDAO;org.sigaept.edu.negocio.ejb.ManterAlunoEJB;0.10289999999999999
org.sigaept.edu.dao.InstituicaoDAO;org.sigaept.edu.negocio.ejb.ManterSituacaoAlunoCursoEJB;0.0
org.sigaept.edu.dao.InstituicaoDAO;org.sigaept.edu.dominio.OrganizacaoAcademica;0.0
org.sigaept.edu.dao.InstituicaoDAO;org.sigaept.edu.negocio.ejb.ManterCursoEJB;0.0
org.sigaept.edu.dao.InstituicaoDAO;org.sigaept.edu.negocio.ejb.ManterEstagioMatriculaEJB;0.0
org.sigaept.edu.dao.InstituicaoDAO;java.lang.String;0.0
org.sigaept.edu.dao.InstituicaoDAO;org.sigaept.edu.dominio.util.ListaAuxiliarSelecao;0.0
org.sigaept.edu.dao.InstituicaoDAO;java.lang.Long;0.0
org.sigaept.edu.dao.InstituicaoDAO;org.sigaept.edu.dao.InstituicaoDAO;0.0
org.sigaept.edu.negocio.ejb.ManterGradeHorariaEJB;org.sigaept.edu.negocio.ejb.ManterGradeHorariaEJB;0.0
org.sigaept.edu.negocio.ejb.ManterGradeHorariaEJB;org.sigaept.edu.dao.GradeHorarioHorarioAulaDAO;10.871100322949996
org.sigaept.edu.negocio.ejb.ManterGradeHorariaEJB;org.sigaept.edu.dao.DiaSemanaDAO;0.0
org.sigaept.edu.negocio.ejb.ManterGradeHorariaEJB;org.sigaept.edu.dao.AulaDAO;2.0681334050999993
org.sigaept.edu.negocio.ejb.ManterGradeHorariaEJB;org.sigaept.edu.dominio.GradeHorarioHorarioAula;2.215133405099999
org.sigaept.edu.negocio.ejb.ManterGradeHorariaEJB;org.sigaept.edu.dao.GradeHorariaDAO;7.710085991099997
org.sigaept.edu.negocio.ejb.ManterGradeHorariaEJB;org.sigaept.edu.dao.GradeHorariaMatrizCurricularDAO;3.4759267886699985
org.sigaept.edu.negocio.ejb.ManterGradeHorariaEJB;org.sigaept.edu.dominio.HorarioAula;0.0
org.sigaept.edu.dao.EgressoDAO;org.sigaept.edu.negocio.ejb.ManterEgressoEJB;12.010161516368996
org.sigaept.edu.dao.EgressoDAO;javax.persistence.EntityManager;0.0
org.sigaept.edu.dao.EgressoDAO;org.sigaept.edu.negocio.ejb.ManterSituacaoAlunoCursoEJB;12.304161516368996
org.sigaept.edu.dao.EgressoDAO;javax.persistence.Query;0.0
org.sigaept.edu.dao.EgressoDAO;org.sigaept.edu.dominio.Matricula;0.0
org.sigaept.edu.negocio.ejb.ManterCancelamentoMatriculaCursoEJB;org.sigaept.edu.dao.CancelamentoMatriculaCursoDAO;24.02032303273799
org.sigaept.edu.negocio.ejb.ManterAmbienteAprendizagemEJB;org.sigaept.edu.negocio.ejb.ManterAmbienteAprendizagemEJB;0.0
org.sigaept.edu.negocio.ejb.ManterAmbienteAprendizagemEJB;org.sigaept.edu.dao.LocalizacaoDAO;2.19075339
org.sigaept.edu.negocio.ejb.ManterAmbienteAprendizagemEJB;org.sigaept.edu.dao.UnidadeEnsinoDAO;2.3088623999999998
org.sigaept.edu.negocio.ejb.ManterAmbienteAprendizagemEJB;org.sigaept.edu.dao.FuncionarioDAO;0.5642846999999999
org.sigaept.edu.negocio.ejb.ManterAmbienteAprendizagemEJB;org.sigaept.edu.dao.AmbienteAprendizagemDAO;42.73368060599999
org.sigaept.edu.negocio.ejb.ManterAmbienteAprendizagemEJB;java.util.List;0.0
org.sigaept.edu.negocio.ejb.ManterAmbienteAprendizagemEJB;org.sigaept.edu.dao.UnidadeOrganizacionalDAO;9.2399571
org.sigaept.edu.negocio.ejb.ManterAmbienteAprendizagemEJB;org.sigaept.edu.dao.CategoriaAmbienteAprendizagemDAO;0.0
org.sigaept.edu.negocio.ejb.ManterAmbienteAprendizagemEJB;java.lang.String;0.0
org.sigaept.edu.negocio.ejb.ManterAmbienteAprendizagemEJB;org.sigaept.edu.dominio.AmbienteAprendizagem;0.0
org.sigaept.edu.negocio.ejb.ManterAmbienteAprendizagemEJB;org.sigaept.edu.dao.InstituicaoDAO;0.0
org.sigaept.edu.dao.GradeHorariaMatrizCurricularDAO;org.sigaept.edu.negocio.ejb.ManterGradeHorariaEJB;3.4759267886699985
org.sigaept.edu.dao.GradeHorariaMatrizCurricularDAO;org.sigaept.edu.dao.GradeHorariaMatrizCurricularDAO;0.0
org.sigaept.edu.dao.GradeHorariaMatrizCurricularDAO;org.sigaept.edu.dominio.GradeHoraria;0.0
org.sigaept.edu.negocio.ejb.ManterDataFixaEJB;org.sigaept.edu.dominio.DataFixa;0.0
org.sigaept.edu.negocio.ejb.ManterDataFixaEJB;java.lang.Exception;0.0
org.sigaept.edu.negocio.ejb.ManterDataFixaEJB;org.sigaept.edu.negocio.ejb.ManterDataFixaEJB;0.0
org.sigaept.edu.negocio.ejb.ManterDataFixaEJB;org.sigaept.edu.dao.DataFixaDAO;0.6
org.sigaept.edu.negocio.ejb.ManterDataFixaEJB;java.lang.String;0.0
org.sigaept.edu.negocio.ejb.ManterTCCMatriculaEJB;org.sigaept.edu.dominio.Aluno;0.0
org.sigaept.edu.negocio.ejb.ManterTCCMatriculaEJB;org.sigaept.edu.dao.TCCMatriculaDAO;26.12796802783799
org.sigaept.edu.negocio.ejb.ManterTCCMatriculaEJB;org.sigaept.edu.dao.ElementoMatrizDAO;2.5974762929999993
org.sigaept.edu.negocio.ejb.ManterTCCMatriculaEJB;org.sigaept.edu.dominio.ElementoCurricular;0.0
org.sigaept.edu.negocio.ejb.ManterTCCMatriculaEJB;org.sigaept.edu.dao.RequisitoDAO;20.141949888038994
org.sigaept.edu.negocio.ejb.ManterTCCMatriculaEJB;org.sigaept.edu.dominio.TCCMatricula;0.0
org.sigaept.edu.negocio.ejb.ManterTCCMatriculaEJB;java.util.List;5.549438378669999
org.sigaept.edu.negocio.ejb.ManterTCCMatriculaEJB;org.sigaept.edu.dominio.ElementoMatriz;0.0
org.sigaept.edu.negocio.ejb.ManterTCCMatriculaEJB;org.sigaept.edu.dominio.Matricula;0.0
org.sigaept.edu.negocio.ejb.ManterProgramaEJB;org.sigaept.edu.negocio.ejb.ManterProgramaEJB;0.0
org.sigaept.edu.negocio.ejb.ManterProgramaEJB;org.sigaept.edu.dao.ProgramaDAO;0.4968599999999999
org.sigaept.edu.negocio.ejb.ManterProgramaEJB;org.sigaept.edu.dao.FinanciamentoDAO;3.480631775999999
org.sigaept.edu.negocio.ejb.ManterProgramaEJB;org.sigaept.edu.dominio.Financiamento;0.29105999999999993
org.sigaept.edu.negocio.ejb.ManterProgramaEJB;org.sigaept.edu.dao.FonteFinanciamentoDAO;0.0
org.sigaept.edu.negocio.ejb.ManterProgramaEJB;org.sigaept.edu.dao.CategoriaProgramaDAO;0.0
org.sigaept.edu.negocio.ejb.ManterProgramaEJB;java.util.List;0.0
org.sigaept.edu.negocio.ejb.ManterProgramaEJB;org.sigaept.edu.dao.AreaTematicaDAO;0.0
org.sigaept.edu.negocio.ejb.ManterProgramaEJB;java.util.Iterator;0.0
org.sigaept.edu.dao.EventoExternoDAO;javax.persistence.EntityManager;0.0
org.sigaept.edu.dao.EventoExternoDAO;org.sigaept.edu.negocio.ejb.ManterEventoExternoEJB;2.4117623999999998
org.sigaept.edu.dao.EventoExternoDAO;javax.persistence.Query;0.0
org.sigaept.edu.dao.EventoExternoDAO;java.lang.String;0.0
org.sigaept.edu.dao.PedidoRenovacaoMatriculaDAO;java.util.Date;0.0
org.sigaept.edu.dao.PedidoRenovacaoMatriculaDAO;org.sigaept.edu.dominio.PeriodoLetivo;0.0
org.sigaept.edu.dao.PedidoRenovacaoMatriculaDAO;org.sigaept.edu.dominio.MatrizCurricular;0.0
org.sigaept.edu.dao.PedidoRenovacaoMatriculaDAO;javax.persistence.EntityManager;0.0
org.sigaept.edu.dao.PedidoRenovacaoMatriculaDAO;org.sigaept.edu.negocio.ejb.ManterPedidoRenovacaoMatriculaEJB;70.83007810573798
org.sigaept.edu.dao.PedidoRenovacaoMatriculaDAO;javax.persistence.Query;0.0
org.sigaept.edu.dao.PedidoRenovacaoMatriculaDAO;org.sigaept.edu.dominio.Turno;0.0
org.sigaept.edu.dao.PedidoRenovacaoMatriculaDAO;java.util.List;1.5
org.sigaept.edu.dao.PedidoRenovacaoMatriculaDAO;org.sigaept.edu.dao.PedidoRenovacaoMatriculaDAO;0.0
org.sigaept.edu.dao.PedidoRenovacaoMatriculaDAO;org.sigaept.edu.dominio.PessoaFisica;0.0
org.sigaept.edu.dao.PedidoRenovacaoMatriculaDAO;org.sigaept.edu.dominio.Matricula;0.0
org.sigaept.edu.dao.EixoTecnologicoCursoSuperiorDAO;org.sigaept.edu.negocio.ejb.ManterMatriculaEJB;0.0
org.sigaept.edu.negocio.ejb.ManterEixoTecnologicoEJB;org.sigaept.edu.dao.TipoEixoTecnologicoDAO;0.0
org.sigaept.edu.dao.CancelamentoMatriculaClasseDAO;org.sigaept.edu.dominio.Classe;0.0
org.sigaept.edu.dao.CancelamentoMatriculaClasseDAO;javax.persistence.EntityManager;0.0
org.sigaept.edu.dao.CancelamentoMatriculaClasseDAO;org.sigaept.edu.negocio.ejb.VincularAlunoAClasseEJB;37.594446147589785
org.sigaept.edu.dao.CancelamentoMatriculaClasseDAO;org.sigaept.edu.dominio.StatusAlunoClasse;0.0
org.sigaept.edu.dao.CancelamentoMatriculaClasseDAO;org.sigaept.edu.dominio.Enturmacao;0.0
org.sigaept.edu.dao.CancelamentoMatriculaClasseDAO;org.sigaept.edu.negocio.ejb.ManterSituacaoAlunoCursoEJB;49.60460766395878
org.sigaept.edu.dao.CancelamentoMatriculaClasseDAO;org.sigaept.edu.negocio.ejb.ManterTurmaEJB;61.711720877296784
org.sigaept.edu.dao.CancelamentoMatriculaClasseDAO;javax.persistence.Query;0.3
org.sigaept.edu.dao.CancelamentoMatriculaClasseDAO;org.sigaept.edu.negocio.ejb.ManterMatriculaEJB;18.821082310794893
org.sigaept.edu.dao.CancelamentoMatriculaClasseDAO;org.sigaept.edu.dominio.Matricula;0.0
org.sigaept.edu.dao.StatusTramiteRelatorioFinalEstagioDAO;org.sigaept.edu.negocio.ejb.ManterRelatorioFinalEstagioEJB;0.0
org.sigaept.edu.dao.PerfilAcaoDAO;org.sigaept.edu.dominio.PerfilAcao;0.0
org.sigaept.edu.dao.PerfilAcaoDAO;org.sigaept.edu.negocio.ejb.ManterPerfilEJB;4.0953599999999994
org.sigaept.edu.dao.PerfilAcaoDAO;org.sigaept.edu.dominio.Duracao;0.0
org.sigaept.edu.dao.PerfilAcaoDAO;org.sigaept.edu.dao.DuracaoDAO;0.0
org.sigaept.edu.dao.PerfilAcaoDAO;java.util.List;0.0
org.sigaept.edu.dao.PerfilAcaoDAO;org.sigaept.edu.dominio.Perfil;0.0
org.sigaept.edu.dao.PerfilAcaoDAO;org.sigaept.edu.dao.PerfilAcaoDAO;0.44699999999999995
org.sigaept.edu.dao.TermoCompromissoDAO;org.sigaept.edu.negocio.ejb.ManterConvenioEJB;0.44099999999999995
org.sigaept.edu.negocio.ejb.ManterAtividadeComplementarMatriculaEJB;org.sigaept.edu.dao.AtividadeComplementarMatriculaDAO;12.010161516368996
org.sigaept.edu.dao.TipoPendenciaMatriculaDAO;org.sigaept.edu.negocio.ejb.ManterMatriculaEJB;0.0
org.sigaept.edu.dao.ContextoPermissaoAcessoDAO;org.sigaept.edu.dao.ContextoPermissaoAcessoDAO;0.0
org.sigaept.edu.dao.ContextoPermissaoAcessoDAO;org.sigaept.edu.negocio.ejb.ManterPermissaoEJB;6.9727520159999985
org.sigaept.edu.dao.ContextoPermissaoAcessoDAO;org.sigaept.edu.dominio.Usuario;0.0
org.sigaept.edu.dao.ContextoPermissaoAcessoDAO;org.sigaept.edu.negocio.ejb.ManterContextoPermissaoAcessoEJB;2.3201010899999996
org.sigaept.edu.dao.TipoEventoProjetoPesquisaExtensaoDAO;javax.persistence.EntityManager;0.0
org.sigaept.edu.dao.TipoEventoProjetoPesquisaExtensaoDAO;javax.persistence.Query;0.0
org.sigaept.edu.dao.TipoEventoProjetoPesquisaExtensaoDAO;java.lang.String;0.0
org.sigaept.edu.dao.MunicipioDAO;org.sigaept.edu.negocio.ejb.ManterInstituicaoExternaEJB;0.10289999999999999
org.sigaept.edu.dao.MunicipioDAO;org.sigaept.edu.dominio.UnidadeFederativa;0.0
org.sigaept.edu.dao.MunicipioDAO;org.sigaept.edu.dao.MunicipioDAO;0.0
org.sigaept.edu.dao.MunicipioDAO;org.sigaept.edu.negocio.ejb.ManterAlunoEJB;0.10289999999999999
org.sigaept.edu.dao.MunicipioDAO;org.sigaept.edu.negocio.ejb.ManterPessoaFisicaEJB;0.10289999999999999
org.sigaept.edu.dao.MunicipioDAO;org.sigaept.edu.negocio.ejb.ManterElementoOrganizacionalEJB;0.10289999999999999
org.sigaept.edu.dao.NecessidadeEspecialDAO;org.sigaept.edu.dominio.NecessidadeEspecial;0.0
org.sigaept.edu.dao.NecessidadeEspecialDAO;org.sigaept.nucleo.util.ValidadorCampoUnico;0.0
org.sigaept.edu.dao.NecessidadeEspecialDAO;org.sigaept.edu.negocio.ejb.ManterPessoaFisicaEJB;0.0
org.sigaept.edu.dao.EmailDAO;org.sigaept.edu.negocio.ejb.ManterOcorrenciaAlunoEJB;0.0
org.sigaept.edu.dao.EmailDAO;org.sigaept.edu.negocio.ejb.ManterRelatorioFinalEstagioEJB;0.0
org.sigaept.edu.dao.EmailDAO;org.sigaept.edu.negocio.ejb.EfetuarLoginEJB;0.0
org.sigaept.edu.dao.EmailDAO;org.sigaept.edu.negocio.ejb.ManterPeriodoAcompanhamentoEJB;0.0
org.sigaept.edu.dao.EmailDAO;org.sigaept.edu.negocio.ejb.ManterAlunoEJB;0.0
org.sigaept.edu.dao.EmailDAO;org.sigaept.edu.negocio.ejb.ManterEstagioMatriculaEJB;0.0
org.sigaept.edu.dao.EmailDAO;org.sigaept.edu.negocio.ejb.ManterMatriculaEJB;0.0
org.sigaept.edu.negocio.ejb.ManterRelatorioFinalEstagioEJB;org.sigaept.edu.dao.RelatorioFinalEstagioTramiteDAO;0.6570899999999998
org.sigaept.edu.negocio.ejb.ManterRelatorioFinalEstagioEJB;org.sigaept.edu.dominio.Aluno;0.0
org.sigaept.edu.negocio.ejb.ManterRelatorioFinalEstagioEJB;org.sigaept.edu.dominio.Instituicao;0.0
org.sigaept.edu.negocio.ejb.ManterRelatorioFinalEstagioEJB;org.sigaept.edu.negocio.ejb.ManterRelatorioFinalEstagioEJB;49.126561222083225
org.sigaept.edu.negocio.ejb.ManterRelatorioFinalEstagioEJB;org.sigaept.edu.dao.EmailDAO;0.0
org.sigaept.edu.negocio.ejb.ManterRelatorioFinalEstagioEJB;org.sigaept.edu.dao.StatusTramiteRelatorioFinalEstagioDAO;0.0
org.sigaept.edu.negocio.ejb.ManterRelatorioFinalEstagioEJB;org.sigaept.edu.dao.TipoArquivoRelatorioFinalEstagioDAO;0.10289999999999999
org.sigaept.edu.negocio.ejb.ManterRelatorioFinalEstagioEJB;org.sigaept.edu.dominio.TipoTermoEstagio;0.0
org.sigaept.edu.negocio.ejb.ManterRelatorioFinalEstagioEJB;org.sigaept.edu.dominio.Funcionario;0.0
org.sigaept.edu.negocio.ejb.ManterRelatorioFinalEstagioEJB;org.sigaept.edu.dao.FuncionarioDAO;1.8259587
org.sigaept.edu.negocio.ejb.ManterRelatorioFinalEstagioEJB;org.sigaept.edu.dominio.Email;0.0
org.sigaept.edu.negocio.ejb.ManterRelatorioFinalEstagioEJB;org.sigaept.edu.dominio.RelatorioFinalEstagioTramite;37.15362091656241
org.sigaept.edu.negocio.ejb.ManterRelatorioFinalEstagioEJB;org.sigaept.edu.dominio.ConvenioEstagio;0.0
org.sigaept.edu.negocio.ejb.ManterRelatorioFinalEstagioEJB;org.sigaept.edu.dao.TipoEstagioDAO;0.0
org.sigaept.edu.negocio.ejb.ManterRelatorioFinalEstagioEJB;java.util.List;0.8999999999999999
org.sigaept.edu.negocio.ejb.ManterRelatorioFinalEstagioEJB;org.sigaept.edu.dominio.EstagioMatricula;0.0
org.sigaept.edu.negocio.ejb.ManterRelatorioFinalEstagioEJB;org.sigaept.edu.dao.EstagioMatriculaDAO;12.010161516368996
org.sigaept.edu.negocio.ejb.ManterRelatorioFinalEstagioEJB;org.sigaept.edu.dao.RelatorioFinalEstagioDAO;48.85508243293141
org.sigaept.edu.negocio.ejb.ManterRelatorioFinalEstagioEJB;org.sigaept.edu.dao.TermoEstagioDAO;0.10289999999999999
org.sigaept.edu.negocio.ejb.ManterRelatorioFinalEstagioEJB;java.text.SimpleDateFormat;0.0
org.sigaept.edu.negocio.ejb.ManterRelatorioFinalEstagioEJB;org.sigaept.edu.dominio.StatusTramiteRelatorioFinalEstagio;0.0
org.sigaept.edu.negocio.ejb.ManterRelatorioFinalEstagioEJB;java.lang.String;0.0
org.sigaept.edu.negocio.ejb.ManterRelatorioFinalEstagioEJB;org.sigaept.nucleo.util.EmailUtil;0.0
org.sigaept.edu.negocio.ejb.ManterRelatorioFinalEstagioEJB;java.util.Calendar;0.0
org.sigaept.edu.negocio.ejb.ManterRelatorioFinalEstagioEJB;org.sigaept.edu.dominio.PessoaFisica;0.0
org.sigaept.edu.negocio.ejb.ManterRelatorioFinalEstagioEJB;org.sigaept.edu.dominio.RelatorioFinalEstagio;0.8761199999999998
org.sigaept.edu.negocio.ejb.ManterRelatorioFinalEstagioEJB;org.sigaept.edu.dominio.Matricula;0.0
org.sigaept.edu.negocio.ejb.ManterRelatorioFinalEstagioEJB;org.sigaept.edu.dao.InstituicaoDAO;0.0
org.sigaept.edu.dao.FonteFinanciamentoDAO;org.sigaept.edu.negocio.ejb.ManterProgramaEJB;0.0
org.sigaept.edu.dao.FonteFinanciamentoDAO;org.sigaept.edu.negocio.ejb.ManterProjetoExtensaoEJB;0.0
org.sigaept.edu.dao.ReaberturaClasseDAO;org.sigaept.edu.negocio.ejb.ReaberturaTurmaClasseEJB;9.924728783436597
org.sigaept.edu.dao.TipoPeriodoMatrizCurricularDAO;org.sigaept.edu.negocio.ejb.ManterMatrizCurricularEJB;0.0
org.sigaept.edu.dao.OcorrenciaAlunoDAO;org.sigaept.edu.negocio.ejb.ManterOcorrenciaAlunoEJB;2.3881710899999997
org.sigaept.edu.dao.OcorrenciaAlunoDAO;org.sigaept.edu.negocio.ejb.ManterDiarioClasseEJB;0.0
org.sigaept.edu.dao.OcorrenciaAlunoDAO;javax.persistence.EntityManager;0.0
org.sigaept.edu.dao.OcorrenciaAlunoDAO;javax.persistence.Query;0.0
org.sigaept.edu.dao.ModalidadeAprendizagemDAO;org.sigaept.edu.negocio.ejb.ManterProjetoExtensaoEJB;0.0
org.sigaept.edu.dao.ModalidadeAprendizagemDAO;org.sigaept.edu.negocio.ejb.ManterCursoEJB;0.0
org.sigaept.edu.dao.CategoriaConvenioDAO;org.sigaept.edu.negocio.ejb.ManterConvenioEJB;0.0
