Class origin; Class destiny;Connection Strength Value
SistemaEnsinoDAO;SistemaEnsino;0.0
LocalizacaoDAO;ManterAmbienteAprendizagemEJB;26.540018353346987
LocalizacaoDAO;UnidadeOrganizacional;0.0
LocalizacaoDAO;ManterLocalizacaoEJB;9.093372784448997
FecharPeriodoLetivoPorTurmaEJB;UnidadeOrganizacionalDAO;8.3185107
FecharPeriodoLetivoPorTurmaEJB;CursoDAO;41.92952564867758
FecharPeriodoLetivoPorTurmaEJB;EnturmacaoDAO;472.66462998202786
FecharPeriodoLetivoPorTurmaEJB;AvaliacaoDAO;57.8991359637777
FecharPeriodoLetivoPorTurmaEJB;ConjuntoRegrasAcademicasDAO;7.067981489999999
FecharPeriodoLetivoPorTurmaEJB;StatusAlunoPeriodoDAO;0.3
FecharPeriodoLetivoPorTurmaEJB;FaltaDAO;249.86111117524254
FecharPeriodoLetivoPorTurmaEJB;Matricula;0.0
FecharPeriodoLetivoPorTurmaEJB;PeriodoLetivoDAO;13.642790649114295
FecharPeriodoLetivoPorTurmaEJB;ClasseDAO;0.0
FecharPeriodoLetivoPorTurmaEJB;Classe;0.0
FecharPeriodoLetivoPorTurmaEJB;StatusAlunoCursoDAO;0.3
FecharPeriodoLetivoPorTurmaEJB;TurmaDAO;0.3
FecharPeriodoLetivoPorTurmaEJB;PeriodoLetivo;0.0
FecharPeriodoLetivoPorTurmaEJB;Turma;0.0
FecharPeriodoLetivoPorTurmaEJB;Curso;0.0
ManterInscricaoElementoCurricularEJB;EnturmacaoDAO;710.0892715644508
ManterInscricaoElementoCurricularEJB;CursoDAO;0.3
ManterInscricaoElementoCurricularEJB;StatusAlunoClasseDAO;0.3
ManterInscricaoElementoCurricularEJB;Enturmacao;168.72826446928468
ManterInscricaoElementoCurricularEJB;IVincularAlunoAClasseEJB;4.41579
ManterInscricaoElementoCurricularEJB;ElementoMatrizDAO;16.645456367180298
ManterInscricaoElementoCurricularEJB;MatriculaDAO;270.2170942608013
ManterInscricaoElementoCurricularEJB;DataEspecialDAO;16.525508082114296
ManterInscricaoElementoCurricularEJB;StatusAlunoPeriodoDAO;0.3
ManterInscricaoElementoCurricularEJB;Matricula;0.0
ManterInscricaoElementoCurricularEJB;TipoVinculoClasseDAO;0.0
ManterInscricaoElementoCurricularEJB;EquivalenciaDAO;18.446466238829
ManterInscricaoElementoCurricularEJB;PeriodoLetivoDAO;13.342790649114294
ManterInscricaoElementoCurricularEJB;MediaGeralTurmaDAO;350.1487010925209
ManterInscricaoElementoCurricularEJB;ClasseDAO;385.51056722479143
ManterInscricaoElementoCurricularEJB;MediaGeralTurma;0.7599
ManterInscricaoElementoCurricularEJB;Classe;0.0
ManterInscricaoElementoCurricularEJB;TurnoDAO;0.0
ManterInscricaoElementoCurricularEJB;TurmaDAO;319.9121372868141
ManterInscricaoElementoCurricularEJB;RequisitoDAO;15.8354563671803
ManterInscricaoElementoCurricularEJB;StatusAlunoCursoDAO;0.3
TipoVinculoClasseDAO;ManterInscricaoElementoCurricularEJB;0.0
TipoVinculoClasseDAO;VincularAlunoAClasseEJB;0.0
TipoVinculoClasseDAO;ManterDiarioClasseEJB;0.3
ConselhoClasseDAO;ConselhoClasse;0.0
ConselhoClasseDAO;ManterConselhoClasseEJB;94.55162689574433
CampoUnicoCache;GenericDAO;0.0
AditivoEstagioDAO;ManterEstagioMatriculaEJB;0.657
StatusAlunoClasseDAO;ManterInscricaoElementoCurricularEJB;0.3
StatusAlunoClasseDAO;ManterAproveitamentoAceleracaoeDispensaEJB;0.3
StatusAlunoClasseDAO;Enturmacao;0.0
StatusAlunoClasseDAO;ManterStatusAlunoEJB;0.0
StatusAlunoClasseDAO;ManterConselhoClasseEJB;0.6
StatusAlunoClasseDAO;ManterTurmaEJB;0.0
StatusAlunoClasseDAO;FecharPeriodoLetivoClasseEJB;0.3
StatusAlunoClasseDAO;VincularAlunoAClasseEJB;5.31579
StatusAlunoClasseDAO;ManterDiarioClasseEJB;0.3
StatusAlunoClasseDAO;ManterPedidoRenovacaoMatriculaEJB;0.3
StatusAlunoClasseDAO;ReaberturaTurmaClasseEJB;0.0
StatusAlunoClasseDAO;ManterSituacaoAlunoCursoEJB;0.3
ManterDataLimiteEtapaEJB;DataLimiteEtapa;0.0
ManterDataLimiteEtapaEJB;EtapaAvaliacaoDAO;190.2716986759027
ManterDataLimiteEtapaEJB;TipoEtapaDAO;0.0
ManterDataLimiteEtapaEJB;DataLimiteEtapaDAO;105.23611195243136
ValidadorDuracao;DBUtil;0.0
ValidadorDuracao;EntityPermissionService;0.3
ValidadorDuracao;SubjectService;0.3
ValidadorDuracao;PermissionService;0.3
ValidadorDuracao;PrincipalService;0.3
ManterAvaliarProjetoExtensaoEJB;SituacaoAvaliacaoProjetoExtensaoDAO;0.0
ManterAvaliarProjetoExtensaoEJB;AvaliarProjetoExtensaoDAO;0.3
ManterAvaliarProjetoExtensaoEJB;RelatorioAcompanhamentoDAO;0.3
ManterAvaliarProjetoExtensaoEJB;NegocioException;0.0
FuncaoServidorDAO;ManterElementoOrganizacionalEJB;0.0
FuncaoServidorDAO;ManterServidorEJB;0.3
ServidorDAO;ListaAuxiliarSelecao;0.0
ServidorDAO;ManterPessoaFisicaEJB;0.0
ServidorDAO;UnidadeEnsino;0.0
ServidorDAO;ManterServidorEJB;11.906871484448995
FonteFinanciamentoDAO;ManterProjetoExtensaoEJB;0.3
FonteFinanciamentoDAO;ManterProgramaEJB;0.0
ManterInscricaoProgramasAssistenciaEstudantilEJB;ParticipacaoProgramaAssisEstudantilDAO;0.3
MaterialApoioDAO;ManterClasseEJB;0.0
MaterialApoioDAO;ManterMaterialApoioEJB;2.2617299999999996
MaterialApoioDAO;MaterialApoioPasta;0.0
PeriodoAcompanhamentoDAO;ManterRelatorioAcompanhamentoEJB;0.3
PeriodoAcompanhamentoDAO;ManterPeriodoAcompanhamentoEJB;0.0
EntityPermissionService;DBUtil;0.3
EntityPermissionService;ValidadorDuracao;0.3
StatusTramitePreProjetoEstagioDAO;ManterEstagioMatriculaEJB;0.3
AuditSessaoEJB;CDUDAO;0.0
InstituicaoExternaDAO;ManterSupervisaoEstagioEJB;0.0
InstituicaoExternaDAO;ManterAproveitamentoAceleracaoeDispensaEJB;0.0
InstituicaoExternaDAO;ManterParticipacaoEJB;0.0
InstituicaoExternaDAO;ManterInstituicaoExternaEJB;1.62
InstituicaoExternaDAO;ManterProjetoExtensaoEJB;0.3
InstituicaoExternaDAO;ManterVisitaTecnicaGerencialEJB;0.0
InstituicaoExternaDAO;Convenio;0.0
InstituicaoExternaDAO;ManterEventoExternoEJB;0.0
InstituicaoExternaDAO;ManterPlanoEstagioEJB;7.1766373529999985
InstituicaoExternaDAO;ManterPessoaExternaEJB;0.0
InstituicaoExternaDAO;ManterConvenioEJB;0.0
TipoAbonoDAO;ManterMatriculaEJB;0.0
TipoAbonoDAO;ManterAbonoFaltaEJB;0.0
ResponsavelDAO;ManterAlunoEJB;6.632957489999999
ReaberturaTurmaDAO;ReaberturaTurmaClasseEJB;8.812367959199998
AreaUnescoDAO;AreaUnesco;0.0
ChamadaProcessoSeletivoDAO;ManterAprovadoProcessoSeletivoEJB;7.126197027380007
TipoUnidadeEnsinoDAO;ManterElementoOrganizacionalEJB;0.0
TCCDAO;ManterElementoCurricularEJB;27.625052734360604
TCCDAO;ListaAuxiliarSelecao;0.0
AtividadeComplementarMatriculaDAO;Matricula;0.0
AtividadeComplementarMatriculaDAO;ManterAtividadeComplementarMatriculaEJB;110.06922850550697
AtividadeComplementarMatriculaDAO;ManterRelatorioAlunoEJB;110.06922850550697
AtividadeComplementarMatriculaDAO;ManterSituacaoAlunoCursoEJB;110.06922850550697
TipoUnidadeOrganizacionalDAO;ManterElementoOrganizacionalEJB;0.0
ProjetoExtensaoDAO;ListaAuxiliarSelecao;0.0
ProjetoExtensaoDAO;ManterRelatorioAcompanhamentoEJB;0.3
ProjetoExtensaoDAO;ManterProjetoExtensaoEJB;96.56220392844988
ProjetoExtensaoDAO;ManterPeriodoAcompanhamentoEJB;0.6
SexoDAO;ManterPessoaFisicaEJB;0.0
ElementoOrganizacionalDAO;ManterElementoOrganizacionalEJB;13.942790649114295
ElementoOrganizacionalDAO;ManterElementoCurricularEJB;0.6
ElementoOrganizacionalDAO;ManterPermissaoEJB;0.3
ElementoOrganizacionalDAO;ElementoOrganizacional;0.0
ElementoOrganizacionalDAO;Curso;0.0
ElementoOrganizacionalDAO;ManterPeriodoLetivoEJB;0.3
ElementoOrganizacionalDAO;UnidadeEnsino;0.0
ElementoOrganizacionalDAO;ManterConjuntoRegrasAcademicasEJB;0.3
EditalProcessoSeletivoDAO;ManterEditalProcessoSeletivoEJB;1.2
ClasseServidorDAO;VinculoDAO;0.0
ClasseServidorDAO;ClasseServidor;0.0
ClasseServidorDAO;ManterServidorEJB;0.0
CategoriaAmbienteAprendizagemDAO;ManterReservaAmbienteDeAprendizagemEJB;0.0
CategoriaAmbienteAprendizagemDAO;ManterAmbienteAprendizagemEJB;0.0
TipoAbrangenciaRegraDAO;ManterRegraAcademicaEJB;0.0
LotacaoServidorDAO;Vinculo;0.0
LotacaoServidorDAO;ManterConselhoClasseEJB;8.493372784448995
LotacaoServidorDAO;ManterUsuarioEJB;0.3
LotacaoServidorDAO;ManterServidorEJB;126.10291933672045
CriterioClassificacaoDAO;ManterCriterioClassificacaoEJB;0.0
CriterioClassificacaoDAO;ManterPedidoRenovacaoMatriculaEJB;113.05447115817186
ReaberturaTurmaClasseEJB;ReaberturaTurmaDAO;8.812367959199998
ReaberturaTurmaClasseEJB;CursoDAO;15.161327082114298
ReaberturaTurmaClasseEJB;ReaberturaClasseDAO;44.39417609084438
ReaberturaTurmaClasseEJB;EnturmacaoDAO;4.1157900000000005
ReaberturaTurmaClasseEJB;Enturmacao;0.7599
ReaberturaTurmaClasseEJB;StatusAlunoClasseDAO;0.0
ReaberturaTurmaClasseEJB;ClasseAuxiliarTurma;0.0
ReaberturaTurmaClasseEJB;MatriculaDAO;0.6
ReaberturaTurmaClasseEJB;PeriodoLetivoDAO;0.3
ReaberturaTurmaClasseEJB;CancelamentoMatriculaCurso;0.3
ReaberturaTurmaClasseEJB;ClasseDAO;7.367981489999999
ReaberturaTurmaClasseEJB;CancelamentoMatriculaCursoDAO;82.07293411985488
ReaberturaTurmaClasseEJB;TurmaDAO;0.6
ReaberturaTurmaClasseEJB;StatusAlunoCursoDAO;0.0
ReaberturaTurmaClasseEJB;PeriodoLetivo;0.0
ReaberturaTurmaClasseEJB;Turma;0.0
ReaberturaTurmaClasseEJB;Curso;0.0
EmailUtil;AnexoEmail;0.0
EnadeDAO;ManterEnadeEJB;194.2748934140089
EnadeDAO;Enade;0.0
MatriculaDAO;ManterEducacensoEJB;11.906871484448995
MatriculaDAO;MatrizCurricular;0.0
MatriculaDAO;Matricula;0.0
MatriculaDAO;VincularAlunoAClasseEJB;247.10241995162113
MatriculaDAO;ManterRelatorioAlunoEJB;13.642790649114295
MatriculaDAO;NivelEnsino;0.0
MatriculaDAO;Classe;0.0
MatriculaDAO;ModalidadeEnsino;0.0
MatriculaDAO;StatusAlunoCurso;0.0
MatriculaDAO;ImprimirDiarioDeClasseEJB;116.0982719275554
MatriculaDAO;PeriodoLetivo;0.0
MatriculaDAO;Curso;0.0
MatriculaDAO;UnidadeEnsino;0.0
MatriculaDAO;ReaberturaTurmaClasseEJB;0.6
MatriculaDAO;ManterEnadeEJB;270.2984730171811
MatriculaDAO;ManterAbonoFaltaEJB;78.309908102892
MatriculaDAO;ManterClasseEJB;57.8991359637777
MatriculaDAO;ManterOcorrenciaAlunoEJB;0.0
MatriculaDAO;Turno;0.0
MatriculaDAO;ManterInscricaoElementoCurricularEJB;270.2170942608013
MatriculaDAO;ListaAuxiliarSelecao;0.0
MatriculaDAO;ManterAlunoEJB;0.3
MatriculaDAO;ElementoOrganizacional;0.0
MatriculaDAO;ManterMatriculaEJB;1356.187944597986
MatriculaDAO;ManterAproveitamentoAceleracaoeDispensaEJB;129.89849228043207
MatriculaDAO;FecharPeriodoLetivoClasseEJB;0.6
MatriculaDAO;Aluno;0.0
MatriculaDAO;Turma;0.0
MatriculaDAO;ManterPeriodoLetivoEJB;14.861327082114297
MatriculaDAO;UnidadeOrganizacional;0.0
MatriculaDAO;ManterSituacaoAlunoCursoEJB;366.31120390725687
RegraAcademicaDAO;MatrizCurricular;0.0
RegraAcademicaDAO;ManterClasseEJB;0.3
RegraAcademicaDAO;RegraAcademica;0.0
RegraAcademicaDAO;ManterRegraAcademicaEJB;185.5729001496459
RegraAcademicaDAO;TipoAbrangenciaRegra;0.0
RegraAcademicaDAO;DescricaoRegra;0.0
RegraAcademicaDAO;PeriodoLetivo;0.0
RegraAcademicaDAO;ManterConjuntoRegrasAcademicasEJB;0.6
TipoPessoaJuridicaDAO;ManterConvenioEstagioEJB;0.0
ManterDataFixaEJB;DataFixa;0.0
MotivoEnadeDAO;ManterMatriculaEJB;0.0
HttpAutenticacaoUtil;AutenticacaoUtil;0.6
HttpAutenticacaoUtil;FacesAutenticacaoUtil;0.0
ManterValidaDocumentoEJB;ValidaDocumentoDAO;2.4789299999999996
ManterValidaDocumentoEJB;ValidaDocumento;0.7599
ManterValidaDocumentoEJB;ValidaTipoDocumentoDAO;0.3
ManterContextoPermissaoAcessoEJB;ContextoPermissaoAcessoDAO;5.0507773799999995
CategoriaTreinamentoDAO;ManterTreinamentoEJB;0.0
ManterTipoParentescoEJB;ClassificacaoTipoParentescoDAO;0.0
SituacaoCalendarioAcademicoDAO;ManterCalendarioAcademicoEJB;0.3
SubjectService;DBUtil;0.3
SubjectService;ValidadorDuracao;0.3
ConjuntoTemplateRelatorioEstagioDAO;ListaAuxiliarSelecao;0.0
ConjuntoTemplateRelatorioEstagioDAO;UnidadeEnsino;0.0
ProgramaDAO;ManterParticipacaoEJB;0.3
ProgramaDAO;ManterProjetoExtensaoEJB;0.3
ProgramaDAO;ManterProgramaEJB;0.0
AvaliacaoDocenteDAO;ManterAvaliacaoDocenteEJB;31.9680096383286
TipoEquipamentoDAO;ManterReservaEquipamentoEnsinoEJB;0.0
TipoEquipamentoDAO;ManterEquipamentoEnsinoEJB;0.0
AutoCompleteIndexConverter;GenericEntidadeId;0.0
AutoCompleteIndexConverter;GenericDAO;0.0
AutoCompleteIndexConverter;NegocioException;0.0
IngressoDAO;ManterMatriculaEJB;4.34172
IngressoDAO;ManterIngressoEJB;0.3
IngressoDAO;ManterPedidoRenovacaoMatriculaEJB;0.3
EstadoCivilDAO;ManterPessoaFisicaEJB;0.0
AreaEstagioDAO;ManterSupervisaoEstagioEJB;0.0
AreaEstagioDAO;ManterPlanoEstagioEJB;0.0
ResultadoAvaliacaoConceitoDAO;ManterDiarioClasseEJB;8.039766
AvaliacaoConceitoDAO;ManterDiarioClasseEJB;90.14448654928877
CategoriaProgramaDAO;ManterProgramaEJB;0.0
ElementoCurricularAproveitadoElementoCurricularDAO;ManterAproveitamentoAceleracaoeDispensaEJB;308.30040429163836
ElementoCurricularAproveitadoElementoCurricularDAO;Matricula;0.0
ElementoCurricularAproveitadoElementoCurricularDAO;ManterRelatorioAlunoEJB;110.06922850550697
ElementoCurricularAproveitadoElementoCurricularDAO;ElementoCurricular;0.0
FinanciamentoDAO;ManterProjetoExtensaoEJB;0.3
FinanciamentoDAO;ManterProgramaEJB;10.177065655179
ManterInstituicaoExternaEJB;InstituicaoExterna;0.0
ManterInstituicaoExternaEJB;UnidadeFederativaDAO;0.0
ManterInstituicaoExternaEJB;TipoTelefoneDAO;0.0
ManterInstituicaoExternaEJB;InstituicaoExternaDAO;1.62
ManterInstituicaoExternaEJB;MunicipioDAO;0.7599
ManterInstituicaoExternaEJB;TipoLogradouroDAO;0.0
TipoEtapaDAO;ManterEtapaAvaliacaoEJB;0.3
TipoEtapaDAO;ManterDataLimiteEtapaEJB;0.0
SituacaoEquipamentoEnsinoDAO;ManterEquipamentoEnsinoEJB;0.0
ManterPermissaoEJB;ContextoPermissaoAcessoDAO;29.260891280897994
ManterPermissaoEJB;ContextoPermissaoAcesso;0.0
ManterPermissaoEJB;PermissaoDAO;12.059735759999999
ManterPermissaoEJB;UnidadeOrganizacionalDAO;11.906871484448995
ManterPermissaoEJB;TipoAcessoDAO;0.0
ManterPermissaoEJB;ElementoOrganizacionalDAO;0.3
ManterPermissaoEJB;DuracaoDAO;1.557
ManterPermissaoEJB;Duracao;0.0
ManterPermissaoEJB;UnidadeEnsinoDAO;13.132761484448995
ManterPermissaoEJB;UsuarioDAO;0.3
ManterPermissaoEJB;InstituicaoDAO;0.0
ManterPermissaoEJB;GrupoDAO;5.0507773799999995
RegimeLetivoDAO;ManterCursoEJB;0.0
GenericCrudPassoAPassoNovoMB;NegocioException;0.0
ReservaEquipamentoEnsinoDAO;ListaAuxiliarSelecao;0.0
ReservaEquipamentoEnsinoDAO;ManterReservaEquipamentoEnsinoEJB;17.342493733563295
ManterClasseEJB;IAbrirPeriodoLetivoPorTurmaEJB;116.0982719275554
ManterClasseEJB;CalendarioAcademico;0.0
ManterClasseEJB;MaterialApoioDAO;0.0
ManterClasseEJB;AvaliacaoDAO;57.8991359637777
ManterClasseEJB;ElementoMatrizDAO;178.0757107505031
ManterClasseEJB;DataEspecial;0.0
ManterClasseEJB;MatriculaDAO;57.8991359637777
ManterClasseEJB;ElementoCurricularDAO;13.342790649114294
ManterClasseEJB;FaltaDAO;241.70589668518195
ManterClasseEJB;GradeHorariaDAO;82.36822225583704
ManterClasseEJB;PessoaFisica;0.0
ManterClasseEJB;Classe;0.0
ManterClasseEJB;DiaSemanaDAO;0.3
ManterClasseEJB;ResultadoAvaliacaoDAO;57.8991359637777
ManterClasseEJB;CalendarioAcademicoDAO;226.73669412924968
ManterClasseEJB;Docencia;66.1980755238777
ManterClasseEJB;DocenciaGradeHorarioDAO;400.0264422541984
ManterClasseEJB;EnturmacaoDAO;115.7982719275554
ManterClasseEJB;GradeHoraria;0.657
ManterClasseEJB;DocenteDAO;82.8195971402967
ManterClasseEJB;ConjuntoRegrasAcademicasDAO;0.3
ManterClasseEJB;MatrizCurricularDAO;13.342790649114294
ManterClasseEJB;AulaAntecipacaoReposicao;0.0
ManterClasseEJB;ElementoMatriz;0.0
ManterClasseEJB;HorarioAula;0.6
ManterClasseEJB;HorarioAulaDAO;0.3
ManterClasseEJB;AulaAntecipacaoReposicaoDAO;22.04093753700184
ManterClasseEJB;RegraAcademicaDAO;0.3
ManterClasseEJB;ClasseDAO;1216.7163570720818
ManterClasseEJB;RespostaAvaliacaoDocenteDAO;57.8991359637777
ManterClasseEJB;AulaDAO;237.05473996588398
ManterClasseEJB;DocenciaDAO;212.42587050453312
ManterClasseEJB;Aula;59.1561359637777
ManterClasseEJB;EstruturaEtapaAvaliacaoDAO;94.67594933795135
ManterClasseEJB;DocenciaGradeHorario;0.0
ManterClasseEJB;TurmaDAO;159.6292445116741
ManterClasseEJB;AmbienteAprendizagemDAO;84.5847172620063
ManterClasseEJB;Turma;0.0
CDUDAO;AuditSessaoEJB;0.0
CDUDAO;MenuEJB;0.3
CDUDAO;ManterCDUEJB;0.3
CDUDAO;ManterGrupoEJB;0.3
ManterStatusAlunoEJB;StatusAlunoClasseDAO;0.0
ManterStatusAlunoEJB;StatusAlunoPeriodoDAO;0.0
ManterStatusAlunoEJB;StatusAlunoCurso;0.0
ManterStatusAlunoEJB;StatusAlunoCursoDAO;0.7599
ManterStatusAlunoEJB;TipoStatusAlunoDAO;0.0
ManterTurmaEJB;CancelamentoMatriculaClasseDAO;246.86851858899854
ManterTurmaEJB;EnturmacaoDAO;10.871580000000002
ManterTurmaEJB;Enturmacao;1.2699
ManterTurmaEJB;StatusAlunoClasseDAO;0.0
ManterTurmaEJB;CancelamentoMatriculaClasse;1.8
ManterTurmaEJB;StatusAlunoPeriodoDAO;0.0
ManterTurmaEJB;PeriodoLetivoDAO;0.0
ManterTurmaEJB;MediaGeralTurmaDAO;130.01024408150695
ManterTurmaEJB;MediaGeralTurma;1.5198
ManterTurmaEJB;TurnoDAO;0.0
ManterTurmaEJB;TurmaDAO;1060.0548342248687
ManterTurmaEJB;Turma;2.8499999999999996
ManterTurmaEJB;TurmaAux;0.0
PessoaExternaDAO;ManterPessoaFisicaEJB;0.0
PessoaExternaDAO;ManterPessoaExternaEJB;0.3
PCCMatriculaDAO;ManterPCCMatriculaEJB;233.35098337819426
ManterPerguntasProgramasAssistenciaEstudantilEJB;PerguntasProgramasAssistenciaEstudantilDAO;14.652561484448995
ManterPerguntasProgramasAssistenciaEstudantilEJB;AplicacaoPerguntasAssistenciaEstudantilDAO;0.0
ManterPerguntasProgramasAssistenciaEstudantilEJB;AlternativaPerguntasProgramasAssistenciaEstudantil;0.0
ManterPerguntasProgramasAssistenciaEstudantilEJB;TipoPerguntaDAO;0.0
ManterPerguntasProgramasAssistenciaEstudantilEJB;InstituicaoDAO;0.0
ManterPerguntasProgramasAssistenciaEstudantilEJB;AlternativaPerguntasProgramasAssistenciaEstudantilDAO;0.0
ManterPerguntasProgramasAssistenciaEstudantilEJB;NegocioException;0.0
TipoLancamentoDadosHistoricoDAO;ManterDiarioClasseEJB;0.3
ManterConjuntoRegrasAcademicasEJB;CursoDAO;1.2
ManterConjuntoRegrasAcademicasEJB;ElementoOrganizacionalDAO;0.3
ManterConjuntoRegrasAcademicasEJB;ConjuntoRegrasAcademicasDAO;1.5
ManterConjuntoRegrasAcademicasEJB;MatrizCurricularDAO;17.361293049114295
ManterConjuntoRegrasAcademicasEJB;ElementoOrganizacional;0.0
ManterConjuntoRegrasAcademicasEJB;ContextoRegraDAO;0.0
ManterConjuntoRegrasAcademicasEJB;RegraAcademicaDAO;0.6
ManterConjuntoRegrasAcademicasEJB;NegocioException;0.0
ManterConjuntoRegrasAcademicasEJB;ClasseDAO;3.4185024
ManterConjuntoRegrasAcademicasEJB;ConjuntoRegrasAcademicasMatrizDAO;228.8381781318121
ManterConjuntoRegrasAcademicasEJB;UnidadeEnsinoDAO;0.3
ManterConjuntoRegrasAcademicasEJB;PeriodoLetivo;0.0
ManterConjuntoRegrasAcademicasEJB;ModalidadeEnsinoDAO;0.0
ManterConjuntoRegrasAcademicasEJB;ConjuntoRegrasAcademicasMatriz;98.69445173795134
ManterConjuntoRegrasAcademicasEJB;ConjuntoRegrasAcademicas;0.0
ManterCategoriaProjetoExtensaoEJB;CategoriaProjetoExtensaoDAO;0.3
ManterDiaSemanaEJB;DiaSemanaDAO;0.3
TermoConvenioDAO;ManterConvenioEJB;3.171
RelatorioEJB;RelatorioDAO;117.84877328909134
DataFixaDAO;ManterReservaAmbienteDeAprendizagemEJB;0.3
DataFixaDAO;ManterReservaEquipamentoEnsinoEJB;0.3
DataFixaDAO;ManterCalendarioAcademicoEJB;0.0
ProcedimentoElementoCurricularDao;ManterAproveitamentoAceleracaoeDispensaEJB;0.0
ProcedimentoElementoCurricularDao;Matricula;0.0
ProcedimentoElementoCurricularDao;ManterPedidoRenovacaoMatriculaEJB;110.06922850550697
ProfissaoDAO;ManterAlunoEJB;0.0
GenericoPrincipal;PrincipalService;0.0
GenericoPrincipal;AutorizacaoUtil;0.0
InstituicaoParticipanteDAO;ManterConvenioEJB;0.3
AtividadeComplementarDAO;ManterElementoCurricularEJB;27.925052734360605
AtividadeComplementarDAO;ListaAuxiliarSelecao;0.0
ManterRelatorioAlunoEJB;UnidadeOrganizacionalDAO;20.525382184448993
ManterRelatorioAlunoEJB;EnturmacaoDAO;293.198920056906
ManterRelatorioAlunoEJB;CursoDAO;8.493372784448995
ManterRelatorioAlunoEJB;AvaliacaoDAO;57.8991359637777
ManterRelatorioAlunoEJB;ElementoMatrizDAO;175.4647008788544
ManterRelatorioAlunoEJB;MatriculaDAO;13.642790649114295
ManterRelatorioAlunoEJB;AlunoDAO;174.80656177468197
ManterRelatorioAlunoEJB;ElementoCurricularAproveitadoElementoCurricularDAO;110.06922850550697
ManterRelatorioAlunoEJB;PeriodoLetivoDAO;0.3
ManterRelatorioAlunoEJB;RelatorioFinalEstagioDAO;110.06922850550697
ManterRelatorioAlunoEJB;AtividadeComplementarMatriculaDAO;110.06922850550697
ManterRelatorioAlunoEJB;NegocioException;0.0
ManterRelatorioAlunoEJB;ParticipanteEnadeDAO;330.2076855165209
ManterRelatorioAlunoEJB;EstagioMatriculaDAO;110.06922850550697
ManterRelatorioAlunoEJB;ResultadoAvaliacaoDAO;4.1157900000000005
ManterRelatorioAlunoEJB;EtapaAvaliacaoDAO;95.13584933795136
ManterRelatorioAlunoEJB;UnidadeEnsinoDAO;12.832761484448994
ManterRelatorioAlunoEJB;TurmaDAO;40.02837194734288
ManterRelatorioAlunoEJB;InstituicaoDAO;0.0
ManterRelatorioAlunoEJB;UnidadeEnsino;0.0
ManterRelatorioAlunoEJB;PlanoEstagioDAO;103.21291098220347
ManterRelatorioPentahoEJB;UnidadeOrganizacionalDAO;8.3185107
ManterRelatorioPentahoEJB;RelatorioPentahoDAO;0.3
ManterRelatorioPentahoEJB;UnidadeEnsinoDAO;0.0
ManterCDUEJB;CDU;0.0
ManterCDUEJB;Grupo;0.0
ManterCDUEJB;GrupoDAO;5.0507773799999995
ManterCDUEJB;CDUDAO;0.3
UsuarioPerfilDAO;Usuario;0.0
TipoDataEspecialDAO;ManterCalendarioAcademicoEJB;0.0
StatusHistoricoEnadeDAO;ManterEnadeEJB;0.0
DescricaoRegraDAO;ManterRegraAcademicaEJB;0.0
TipoParentescoDAO;ManterAlunoEJB;0.0
SituacaoVinculoDAO;ManterServidorEJB;0.0
ManterPessoaExternaEJB;PessoaExternaDAO;0.3
ManterPessoaExternaEJB;InstituicaoExternaDAO;0.0
ManterPessoaExternaEJB;PessoaFisicaDAO;0.3
ManterEventoExternoEJB;EventoExternoDAO;14.192661484448994
ManterEventoExternoEJB;VinculoDAO;0.6
ManterEventoExternoEJB;CategoriaProjetoExtensaoDAO;0.0
ManterEventoExternoEJB;AreaTematicaDAO;0.0
ManterEventoExternoEJB;InstituicaoExternaDAO;0.0
ManterEventoExternoEJB;PessoaFisicaDAO;0.3
ManterEventoExternoEJB;InstituicaoDAO;0.0
ManterEventoExternoEJB;PapelParticipanteDAO;0.0
ManterEventoExternoEJB;ParticipacaoEventoExternoDAO;0.8999999999999999
ManterIngressoEJB;IngressoDAO;0.3
PrincipalService;DBUtil;0.0
PrincipalService;ValidadorDuracao;0.3
PrincipalService;GenericoPrincipal;0.0
TCCMatriculaDAO;ManterTCCMatriculaEJB;233.35098337819426
AlternativaPerguntasProgramasAssistenciaEstudantilDAO;ManterPerguntasProgramasAssistenciaEstudantilEJB;0.0
EtapaEnsinoDAO;ManterCalendarioAcademicoEJB;0.7599
EtapaEnsinoDAO;ManterCursoEJB;0.0
EtapaEnsinoDAO;NivelEnsino;0.0
UsuarioDAO;ManterPermissaoEJB;0.3
UsuarioDAO;ManterUsuarioEJB;8.3185107
UsuarioDAO;ManterAlunoEJB;0.0
UsuarioDAO;EfetuarLoginEJB;0.3
UsuarioDAO;ManterGrupoEJB;0.3
ManterVisitaTecnicaGerencialEJB;SituacaoVisitaTecnicaGerencialDAO;0.3
ManterVisitaTecnicaGerencialEJB;AreaTematicaDAO;0.0
ManterVisitaTecnicaGerencialEJB;DocenteDAO;0.8999999999999999
ManterVisitaTecnicaGerencialEJB;InstituicaoExternaDAO;0.0
ManterVisitaTecnicaGerencialEJB;TurmaDAO;0.8999999999999999
ManterVisitaTecnicaGerencialEJB;VisitaTecnicaGerencialDAO;1.8198
PerguntasProgramasAssistenciaEstudantilDAO;ManterPerguntasProgramasAssistenciaEstudantilEJB;14.652561484448995
